Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Julian Merryweather,16703,CHC,0.8185,0.776,0,3.65819,16.216,0,0,0.2739,16.216,68.683,14.158,7.1368,6.59125,1.81079,6.2984,,0.6714,18.4786,10.2558,3.49566,2.93386,1.005,0.269042,0.0917025,0.177339375,0.229416,1.26149,0.29807,0.743227,,,3.63125,0.102431,0.128154,536.3800049,,,
John Schreiber,20020,KCR,1.3332,1.3869,0,4.05566,27.6543,0,0.44,5.5609,27.6543,119.251,27.3405,13.5325,12.4618,2.88219,10.5678,,1.3769,24.2758,7.90048,3.43926,2.29715,0.938,0.203569,0.0886181,0.114950828,0.254789,1.37079,0.305163,0.719618,,,4.06423,0.102371,0.113435,676.3099976,,,
Joel Payamps,14332,MIL,1.3323,1.3401,0,3.885,27.1728,0,0,5.0534,27.1728,114.75,25.5704,12.6758,11.7296,3.40566,8.6965,,1.169,25.539,8.45886,2.8804,2.9367,1.128,0.222562,0.0757865,0.146775596,0.243796,1.26107,0.291872,0.731927,,,4.00799,0.101126,0.11093,361.980011,,,
Zebby Matthews,sa3020570,MIN,0.4848,0.5068,0.686,4.09518,1.44,1.44,0,0,8.208,34.43,8.4368,4.0355,3.7348,1.10626,1.6824,,0.2862,6.5453,7.17686,1.84474,3.89045,1.213,0.190105,0.0488644,0.141240198,0.259903,1.23285,0.295469,0.709847,,,4.04598,0.100494,0.0924324,999,,,
Bryan Hoeing,26304,MIA,1.528,2.0645,1.2637,4.46183,15.6,3.6,0,0.2783,31.2121,135.848,34.307,16.802,15.4737,3.75239,9.6191,,1.2865,22.52,6.49364,2.77366,2.34118,1.082,0.165774,0.0708078,0.094965704,0.274583,1.40734,0.309665,0.701375,,,4.33728,0.0984198,0.111674,999,,,
Jacob Waguespack,18318,TBR,0.7637,0.7782,0.3342,3.70786,11.3867,0.72,0,0.2839,14.7124,62.333,13.2356,6.6007,6.06128,1.61346,5.52,,0.6238,14.7093,8.9981,3.37674,2.66473,0.987,0.235979,0.0885566,0.147422709,0.235554,1.27482,0.291527,0.736805,,,3.84808,0.0969549,0.0821728,725.7700195,,,
John King,22051,STL,1.1878,1.1163,0,3.60677,23.4321,0,0,3.2361,23.4321,99.289,24.4462,10.4236,9.39047,1.88498,6.7517,,0.9146,16.6738,6.40421,2.59325,2.46957,0.724,0.167932,0.0680005,0.099931508,0.266814,1.33142,0.308787,0.727419,,,3.77334,0.0956541,0.19229,999,,,
Michael McGreevy,sa3017598,STL,0.6195,0.6369,0.3312,3.91627,8.3905,0.73,0,0.3112,11.8215,49.765,12.5922,5.6372,5.14402,1.30036,2.6533,,0.3407,7.9526,6.05451,2.02002,2.99725,0.99,0.159803,0.0533166,0.106486488,0.269231,1.28964,0.300971,0.715703,,,4.01357,0.0951072,0.0784928,999,,,
Anthony Bender,19742,MIA,1.138,1.2229,0,3.86612,24,0,0,4.1323,24,102.433,22.5347,11.1887,10.3097,2.54667,8.8296,,1.29,24.0073,9.00274,3.3111,2.71896,0.955,0.234371,0.0861988,0.148171969,0.244111,1.30685,0.303957,0.725768,,,3.813,0.0939814,0.157379,647.3099976,,,
Walter Pennington,27624,KCR,0.9908,0.9638,0,3.74428,19.8765,0,0,0.2708,19.8765,85.307,19.4198,9.0874,8.26924,1.72926,7.9191,,0.7981,17.5796,7.95997,3.58574,2.2199,0.783,0.206075,0.0928306,0.113243923,0.253556,1.37544,0.308838,0.732464,,,3.84703,0.0939492,0.181007,999,,,
Shelby Miller,10197,DET,1.3125,1.4419,0,3.94023,28,0,0.85,5.31,28,119.098,25.2579,13.1693,12.2585,3.34756,10.7069,,1.3181,27.8264,8.9442,3.4415,2.59892,1.076,0.233643,0.0898999,0.143742979,0.235894,1.28446,0.288677,0.728798,,,4.02423,0.092928,0.13549,511.5700073,,,
Josiah Gray,24580,WSN,1.31,2.0944,1.6322,5.06908,5.04,5.04,0,0,27.3211,120.464,27.4722,16.3226,15.3881,4.75994,11.7595,,1.2943,23.4397,7.72141,3.87376,1.99326,1.568,0.194578,0.0976184,0.096960098,0.255769,1.43595,0.286733,0.703428,,,5.15161,0.0923809,0.116688,383.6400146,,,
Alex Young,18333,SFG,0.7835,0.8341,0,3.84274,16.4444,0,0,0.2773,16.4444,70.245,16.2406,7.6529,7.02128,1.81985,5.5674,,0.6766,13.8039,7.55486,3.04703,2.47942,0.996,0.196511,0.0792569,0.117253892,0.253755,1.32617,0.29809,0.73494,,,4.06813,0.0919704,0.0677893,999,,,
Dylan Floro,13394,WSN,1.2452,1.3781,0,4.02368,26.6667,0,0.52,6.4372,26.6667,114.548,27.2233,12.9983,11.922,2.79111,8.8889,,0.8753,21.1688,7.14446,3,2.38149,0.942,0.184803,0.0775998,0.107203104,0.259804,1.35421,0.302289,0.71772,,,4.04069,0.0910669,0.146467,744.4799805,,,
Sean Hjelle,21481,SFG,1.137,1.1475,0,3.58968,23.2284,0,0,1.9595,23.2284,98.3,23.2713,10.2403,9.26472,2.02087,6.2619,,1.3668,19.375,7.50697,2.42622,3.09411,0.783,0.197101,0.0637019,0.133398771,0.256656,1.27143,0.306753,0.722473,,,3.61726,0.090522,0.151684,999,,,
Zack Kelly,20349,BOS,1.4039,1.388,0,4.02188,28.3889,0,0,5.5991,28.3889,122.736,25.871,13.7479,12.6863,2.97768,13.3279,,1.4051,29.483,9.34686,4.22528,2.21213,0.944,0.240215,0.10859,0.131624781,0.23954,1.38078,0.303053,0.726546,,,4.0126,0.0898667,0.132912,999,,,
Landon Knack,27487,LAD,0.9758,1.0282,0.808,4.44236,7.8275,2.13,0,0.282,17.4254,74.243,17.0112,9.1697,8.6011,2.91972,5.255,,0.7129,15.9278,8.22651,2.71414,3.03098,1.508,0.214536,0.0707811,0.143754981,0.249157,1.2778,0.285093,0.720436,,,4.54677,0.0896763,0.0679009,750.5999756,,,
Jordan Romano,16122,TOR,0.5433,0.5055,0,3.68829,10.6667,0,0,0.295,10.6667,44.893,9.2089,4.7174,4.37132,1.23615,3.9839,,0.4554,11.6516,9.83101,3.36141,2.92467,1.043,0.259542,0.0887421,0.170799449,0.22764,1.23682,0.289225,0.739423,,,3.73965,0.0889525,0.0556052,82.83000183,,,
Derek Law,13133,WSN,1.2883,1.4224,0,4.03314,27.5556,0,0.52,5.5689,27.5556,117.658,26.9884,13.3985,12.3484,3.12603,9.896,,1.0813,23.7132,7.74502,3.23216,2.39624,1.021,0.201543,0.0841082,0.117435284,0.252983,1.33854,0.298872,0.722466,,,4.11798,0.087747,0.199081,999,,,
Brock Burke,17968,TEX,0.7769,0.7528,0,3.87883,15.5556,0,0,0.2699,15.5556,65.802,14.4544,7.2268,6.70417,2.05334,5.1915,,0.6225,15.3013,8.85287,3.00365,2.94738,1.188,0.232535,0.0788958,0.153639704,0.240955,1.26295,0.290877,0.7405,,,4.03918,0.0876134,0.139093,749.2800293,,,
Austin Adams,13801,OAK,1.2226,1.3704,0,3.88131,26.358,0,0.418,5.2025,26.358,113.661,21.8854,12.2441,11.3671,2.79688,12.5729,,2.7721,29.0368,9.91468,4.29305,2.30948,0.955,0.255468,0.110618,0.144850925,0.222603,1.30732,0.287122,0.727317,,,4.09192,0.0875436,0.0933222,999,,,
Adam Ottavino,1247,NYM,1.4,1.3852,0,3.91041,28.321,0,0.535,5.9768,28.321,121.185,25.1392,13.3268,12.3052,3.05552,11.2813,,1.862,29.7047,9.43972,3.58503,2.63309,0.971,0.245119,0.0930916,0.152027078,0.232681,1.28599,0.293348,0.718473,,,3.8663,0.0875232,0.0889071,608.3200073,,,
Elvis Peguero,21652,MIL,1.4162,1.4287,0,3.85146,28.9259,0,0.433,5.4891,28.9259,124.359,27.2956,13.5339,12.3786,2.86688,11.7787,,1.3871,27.534,8.56693,3.66482,2.33761,0.892,0.221407,0.0947153,0.126692086,0.245479,1.35084,0.302364,0.728463,,,3.91936,0.0872037,0.115496,749.1900024,,,
Jared Koenig,27517,MIL,0.8807,0.8432,0,3.67067,17.5309,0,0,0.262,17.5309,73.783,16.3119,7.7787,7.15002,1.97904,5.6088,,0.793,16.7829,8.61599,2.87944,2.99224,1.016,0.227463,0.0760175,0.151445463,0.242084,1.2504,0.294798,0.738484,,,3.81762,0.0866379,0.143005,999,,,
Joe Boyle,29608,OAK,1.3577,1.8627,1.211,4.34888,12.5741,3.5,0,0.2687,27.4541,122.239,23.188,14.3046,13.2661,3.02605,18.6193,,1.3235,29.4136,9.64236,6.10378,1.57974,0.992,0.240624,0.152319,0.088304892,0.226675,1.52281,0.288619,0.732023,,,4.63857,0.0862969,0.116664,395.2900085,,,
Peter Lambert,17969,COL,1.9016,2.9982,1.2997,5.16397,20.5956,5.04,0,0.2471,42.2097,187.502,45.9812,25.7913,24.2188,6.9177,17.0163,,2.1047,36.0604,7.68884,3.62823,2.11917,1.475,0.19232,0.0907526,0.101567447,0.273078,1.49249,0.311504,0.697886,,,4.95014,0.0842035,0.214533,999,,,
Hogan Harris,21520,OAK,2.1504,3.0596,2.1289,4.4547,19.8593,5.6,0,0.2687,45.0593,196.526,43.2957,23.9482,22.3029,6.03294,20.8475,,2.3171,37.1322,7.41667,4.16401,1.78113,1.205,0.188943,0.10608,0.082862817,0.249742,1.42353,0.286205,0.721672,,,4.80389,0.0836817,0.11825,999,,,
Osvaldo Bido,23150,OAK,1.1423,1.3638,0.2381,4.04169,21.4407,0.7,0,1.7194,24.4191,104.094,22.1498,11.7818,10.9661,3.07952,9.2665,,1.6773,22.4818,8.28598,3.4153,2.42614,1.135,0.215976,0.0890205,0.126955435,0.237786,1.28655,0.282151,0.724387,,,4.31182,0.0834563,0.0330904,999,,,
Joe Mantiply,14857,ARI,1.3462,1.276,0,3.80277,26.6667,0,0,5.1031,26.6667,113.138,27.083,12.3073,11.2675,2.56593,8.012,,0.9453,21.8653,7.37953,2.70405,2.72907,0.866,0.193262,0.0708162,0.12244603,0.259962,1.31606,0.307426,0.723357,,,3.7879,0.0830733,0.226443,999,,,
José Ruiz,14552,PHI,1.3137,1.3088,0,3.98816,26.6667,0,0,2.9587,26.6667,113.62,24.7343,12.7618,11.8168,3.31852,10.2025,,1.0955,25.5986,8.63952,3.44334,2.50905,1.12,0.2253,0.0897949,0.135505185,0.24173,1.31013,0.291749,0.732069,,,4.13812,0.0825194,0.137351,999,,,
Aaron Ashby,23550,MIL,1.1747,1.2866,0.8451,4.02783,12.6485,2.13,0,0.262,21.9404,96.132,20.8845,10.7733,9.81913,2.03802,11.3773,,1.0483,19.8235,8.13164,4.66699,1.74237,0.836,0.206211,0.118351,0.087860435,0.249497,1.47043,0.304738,0.730688,,,4.26874,0.0820421,0.153009,462.9500122,,,
Enyel De Los Santos,18403,SDP,1.0267,0.9543,0,3.67571,20.1481,0,0,1.6092,20.1481,84.727,17.3571,8.8687,8.22873,2.48045,7.5089,,0.9175,21.7309,9.70702,3.35417,2.89402,1.108,0.256481,0.0886246,0.16785676,0.227483,1.23416,0.285599,0.747769,,,3.86721,0.0817816,0.0955732,741.5700073,,,
Ryan Borucki,16350,PIT,1.046,1.0814,0,3.85406,21.6296,0,0,1.7915,21.6296,92.237,20.194,10.0571,9.26241,2.36484,8.222,,1.1206,20.2516,8.42662,3.42114,2.4631,0.984,0.21956,0.0891399,0.130420551,0.243611,1.31376,0.295782,0.731278,,,4.01377,0.0813544,0.166072,749.4299927,,,
Hurston Waldrep,33527,ATL,0.6882,0.8168,0.8685,4.57364,2.22,2.22,0,0,12.21,53.482,12.4359,6.6912,6.2049,1.6185,5.0601,,0.5136,10.5886,7.80486,3.7298,2.09257,1.193,0.197984,0.0946131,0.10337124,0.259577,1.43292,0.302998,0.709437,,,4.52748,0.0810739,0.0516701,999,,,
Brant Hurter,sa3018091,DET,0.4673,0.4505,0,3.36542,9.3333,0,0,0.2711,9.3333,38.824,9.0121,3.8455,3.49005,0.876293,2.1191,,0.494,8.0996,7.81036,2.04343,3.82219,0.845,0.208624,0.0545822,0.154041294,0.248878,1.19263,0.298726,0.735603,,,3.49406,0.0798909,0.065345,999,,,
Brusdar Graterol,20367,LAD,0.5647,0.4691,0,3.4695,10.5185,0,0,0.282,10.5185,44.066,10.1141,4.4777,4.05488,0.985233,2.9645,,0.5418,9.3537,8.00336,2.53653,3.15524,0.843,0.212266,0.0672741,0.144991584,0.249363,1.24339,0.302073,0.735165,,,3.60839,0.0794216,0.175871,486.6199951,,,
Pedro Avila,18864,CLE,1.4039,1.4342,0.2975,3.88542,24.4931,0.74,0,2.3039,27.8278,119.195,25.9814,13.0864,12.0136,3.08579,10.8751,,1.4069,26.748,8.65077,3.5172,2.45956,0.998,0.224405,0.0912379,0.13316749,0.243014,1.32445,0.29704,0.73057,,,4.01244,0.0787514,0.13678,745.0800171,,,
Greg Weissert,20375,BOS,1.3568,1.391,0,4.20358,27.9383,0,0.501,5.6226,27.9383,120.061,26.4203,14.0366,13.049,3.34949,11.2853,,1.2909,27.8082,8.95809,3.63543,2.46411,1.079,0.231617,0.0939964,0.137620881,0.245805,1.3496,0.302262,0.716888,,,4.08751,0.0787199,0.132828,749.3400269,,,
Jesse Chavez,5448,ATL,1.2508,1.2199,0,3.94996,25.1235,0,0,3.0604,25.1235,107.549,24.4818,11.9337,11.0263,3.09298,7.9032,,0.9694,24.58,8.8053,2.83117,3.11013,1.108,0.228547,0.0734846,0.155062333,0.248102,1.28903,0.301236,0.728976,,,3.8724,0.0783761,0.110514,750.039978,,,
Ronny Henriquez,24094,MIN,0.8211,0.84,0,4.0179,16.8889,0,0,0.2775,16.8889,72.329,16.5974,8.1814,7.53976,1.88968,5.7652,,0.7469,14.6159,7.78873,3.07224,2.53519,1.007,0.202075,0.079708,0.122367226,0.252175,1.3241,0.298263,0.719235,,,4.04969,0.0767543,0.0592842,999,,,
Shawn Dubin,24977,HOU,1.1193,1.0724,0.569,4.00352,13.8844,1.44,0,0.2977,20.2524,86.857,18.5239,9.7746,9.00899,2.38753,8.6096,,0.9504,19.8663,8.82842,3.82604,2.30746,1.061,0.228724,0.0991238,0.129600383,0.239646,1.33977,0.293158,0.729643,,,4.15602,0.0749121,0.0771578,999,,,
Landen Roupp,30076,SFG,0.7706,0.7378,0,3.43602,15.3395,0,0,0.2773,15.3395,64.452,13.3854,6.411,5.85632,1.4368,5.7263,,0.64,16.213,9.5125,3.35974,2.83132,0.843,0.251552,0.088846,0.162705556,0.230442,1.24591,0.295495,0.742723,,,3.51807,0.0742281,0.154709,999,,,
Eric Orze,sa3014793,NYM,1.3055,1.2548,0,3.80364,26.037,0,0,3.4618,26.037,111.08,22.6913,11.8973,11.0039,3.1013,11.1534,,1.0775,27.4431,9.48604,3.85531,2.46051,1.072,0.247057,0.100409,0.146648347,0.229555,1.29987,0.286803,0.743907,,,4.0189,0.0738021,0.142976,999,,,
José Buttó,23313,NYM,2.1364,2.3556,1.1653,4.21062,28.0835,2.96,0,2.2269,41.6323,179.243,39.5685,20.9619,19.4776,5.63886,15.4262,,2.1488,37.7957,8.17061,3.33481,2.4501,1.219,0.210863,0.0860631,0.124799848,0.244752,1.32096,0.286972,0.72256,,,4.38074,0.0737991,0.13119,691.3200073,,,
Vince Velasquez,11189,,0.6516,0.865,0.9032,4.72957,2.19,2.19,0,0,12.5618,54.64,12.4937,7.022,6.60133,2.08247,4.8031,,0.5192,11.1275,7.97238,3.44122,2.31673,1.492,0.203651,0.0879045,0.115746692,0.253331,1.37694,0.288338,0.714453,,,4.82375,0.0734114,0.103935,999,,,
Jake Bloss,33168,HOU,0.8844,1.0861,1.0774,4.88157,2.88,2.88,0,0,16.1372,70.53,16.7486,9.3783,8.75276,2.54609,6.2656,,0.6182,12.3389,6.88162,3.49444,1.96931,1.42,0.174945,0.088836,0.086109452,0.263152,1.42616,0.291267,0.701086,,,4.97081,0.0733477,0.0762812,999,,,
Will Warren,sa3018149,NYY,0.496,0.467,0.6679,4.08865,1.4,1.4,0,0,7.98,34.308,7.9108,3.9533,3.62527,0.985973,2.7251,,0.4049,6.6355,7.48365,3.07342,2.43496,1.112,0.19341,0.0794305,0.11397925,0.25373,1.33282,0.293966,0.722011,,,4.28909,0.0730715,0.086675,999,,,
Yunior Marte,14416,PHI,1.1831,1.2212,0,4.11404,24.4444,0,0,1.8081,24.4444,105.319,23.5194,12.1256,11.1739,2.81111,10.0214,,1.0951,21.6123,7.95727,3.6897,2.15661,1.035,0.205208,0.0951528,0.110055164,0.249669,1.37213,0.296769,0.723358,,,4.26023,0.0730461,0.0776779,999,,,
Emilio Pagán,14771,CIN,0.8771,0.9591,0,4.28166,18.6667,0,0,0.2731,18.6667,78.929,16.9874,9.4172,8.8805,3.0883,6.7998,,0.6188,19.5317,9.41705,3.27847,2.87239,1.489,0.247459,0.0861508,0.161308274,0.237551,1.27431,0.284291,0.738302,,,4.41958,0.072909,0.15111,657.9199829,,,
Josh Staumont,18335,MIN,1.3173,1.3491,0,4.06843,27.1111,0,0,5.266,27.1111,117.212,24.1099,13.1477,12.2555,3.19911,12.5489,,1.1467,28.5547,9.47923,4.16582,2.27547,1.062,0.243616,0.107062,0.136554286,0.232909,1.35217,0.291388,0.730611,,,4.11221,0.0726419,0.0623363,750.5800171,,,
Ryan Burr,17536,TOR,1.0171,0.9934,0,3.85527,20.4444,0,0,0.295,20.4444,86.739,19.0693,9.4977,8.75763,2.35565,7.4441,,0.7267,19.5575,8.60957,3.27703,2.62725,1.037,0.225475,0.0858218,0.139653459,0.24271,1.29685,0.295007,0.732946,,,3.95284,0.0721576,0.109131,999,,,
Jonathan Bowlan,24607,KCR,0.69,0.8533,0.5033,4.53564,7.4494,1.4,0,0.2708,13.7114,59.329,14.3855,7.4381,6.90999,1.80381,4.6214,,0.5869,10.4883,6.8844,3.03343,2.26951,1.184,0.176782,0.0778944,0.098887578,0.265804,1.38621,0.300792,0.701924,,,4.48912,0.0718249,0.119787,999,,,
T.J. McFarland,3237,OAK,1.2388,1.3968,0,3.80972,26.7901,0,0.418,6.3159,26.7901,115.375,27.5831,12.5196,11.3403,2.40516,9.3412,,1.3287,19.2824,6.47783,3.13813,2.06423,0.808,0.167128,0.0809638,0.086164244,0.263436,1.37828,0.303285,0.727259,,,4.09164,0.0718081,0.0364055,999,,,
José Ureña,11589,TEX,1.353,1.4462,0.2475,4.17738,24.2756,0.72,0,2.8606,27.4093,117.569,28.3786,13.8007,12.7221,3.50839,8.4019,,1.0292,21.9085,7.19378,2.75881,2.60756,1.152,0.186346,0.0714636,0.11488232,0.26243,1.3419,0.300652,0.721076,,,4.26685,0.0716799,0.0589502,750.2000122,,,
Joe Rock,sa3017755,TBR,0.5542,0.5981,0.3278,3.87787,7.3867,0.72,0,0.2839,10.7707,45.611,10.4072,5.0362,4.64082,1.34035,3.2358,,0.4991,9.3209,7.78855,2.70384,2.88055,1.12,0.204356,0.0709434,0.133412987,0.248524,1.26668,0.290466,0.731466,,,4.0965,0.0711129,0.118221,999,,,
Joey Cantillo,sa3005246,CLE,0.7045,0.8051,0.9968,4.28765,2.19,2.19,0,0,12.483,54.582,11.5117,6.413,5.94697,1.68937,5.9983,,0.5584,11.9996,8.65148,4.32466,2.0005,1.218,0.219845,0.109895,0.109950162,0.239701,1.40271,0.286062,0.732723,,,4.58175,0.0707672,0.129725,999,,,
Jhony Brito,25386,SDP,1.3488,1.4966,0.7309,4.21297,17.1511,2.04,0,0.2514,25.914,110.803,26.5044,13.1534,12.1306,3.31123,7.8787,,1.0505,19.3156,6.70836,2.73629,2.45162,1.15,0.174324,0.0711055,0.103218324,0.260169,1.32682,0.292669,0.713666,,,4.37329,0.0695393,0.0870449,481.9100037,,,
Mark Leiter Jr.,15551,CHC,0.5527,0.5247,0,3.64954,10.9568,0,0,0.2739,10.9568,46.29,9.869,4.8284,4.44303,1.19307,3.6523,,0.6551,11.8934,9.76933,3.00003,3.25641,0.98,0.256932,0.0789004,0.178031974,0.235074,1.23406,0.300245,0.733516,,,3.59318,0.0684607,0.0685296,721.9199829,,,
Richard Lovelady,19337,TBR,0.7723,0.7575,0,3.6328,15.5556,0,0,0.2839,15.5556,65.25,14.0579,6.8199,6.27893,1.73531,5.2771,,0.7247,15.5759,9.01174,3.05317,2.9516,1.004,0.238711,0.0808751,0.15783602,0.237271,1.24296,0.293836,0.740295,,,3.77431,0.0683765,0.0854006,999,,,
Sean Reid-Foley,17034,NYM,0.9349,0.8615,0,3.62014,18.2716,0,0,0.3037,18.2716,78.318,15.2007,7.9997,7.34953,1.8901,8.8636,,0.6642,20.9595,10.324,4.36592,2.36467,0.931,0.26762,0.113174,0.154445983,0.220972,1.31703,0.289735,0.750046,,,3.78414,0.0680328,0.0962991,999,,,
Luis L. Ortiz,27646,PIT,1.6814,2.0676,1.0819,4.32537,20.9447,2.92,0,0.2799,33.965,147.347,34.3024,17.6426,16.3235,4.0909,13.0817,,1.4722,27.8776,7.38697,3.46637,2.13104,1.084,0.189197,0.0887816,0.100415342,0.258315,1.39509,0.299644,0.713964,,,4.37893,0.0680323,0.152173,668.5300293,,,
Dylan Lee,19996,ATL,1.3554,1.2495,0,3.75662,26.4938,0,0,4.4376,26.4938,111.178,24.2634,11.8863,11.0586,3.50013,8.2805,,0.8243,27.5639,9.36352,2.8129,3.32877,1.189,0.247926,0.0744797,0.173446178,0.237706,1.22836,0.292403,0.74728,,,3.83685,0.0678006,0.168158,750.8300171,,,
Victor Vodnik,24614,COL,1.2475,1.4637,0,4.41025,27.5556,0,3.804,4.3724,27.5556,120.435,27.2352,14.5815,13.503,3.17808,13.1342,,1.0514,26.9518,8.80279,4.28979,2.05203,1.038,0.223787,0.109056,0.11473076,0.256333,1.46502,0.316044,0.717924,,,4.25677,0.0671301,0.181044,748.289978,,,
Kyle Muller,20167,OAK,1.2058,1.3447,0,3.82797,25.9259,0,0,5.0149,25.9259,109.67,24.8259,11.9816,11.0271,2.93251,8.8938,,1.0014,22.2432,7.72158,3.08742,2.50098,1.018,0.202819,0.081096,0.121723361,0.248819,1.30062,0.293481,0.734043,,,4.06877,0.066483,0.0911127,748.4099731,,,
Daysbel Hernández,20271,ATL,1.0624,1.0037,0,3.8318,21.0123,0,0,0.2782,21.0123,90.027,18.2716,9.6637,8.9461,2.35338,9.5278,,0.9606,23.9323,10.2507,4.08095,2.51184,1.008,0.265835,0.105833,0.160002001,0.22972,1.32301,0.298917,0.740092,,,3.84475,0.0659396,0.102822,999,,,
Jack Leiter,30146,TEX,0.5924,0.6332,0.2564,4.1664,8.2756,0.72,0,0.2699,11.4165,49.277,10.2232,5.6633,5.28508,1.57675,4.9169,,0.5956,12.1054,9.54308,3.87615,2.462,1.243,0.24566,0.0997808,0.14587941,0.233596,1.32616,0.287426,0.732781,,,4.29253,0.0657224,0.0202294,999,,,
José Cisnero,6399,LAA,0.7325,0.7746,0,4.06734,15.321,0,0,0.2797,15.321,66.096,13.862,7.4599,6.92396,1.91683,6.8565,,0.7996,15.8071,9.28555,4.02771,2.30542,1.126,0.239154,0.103735,0.135418177,0.237201,1.35229,0.293378,0.735162,,,4.23134,0.0656811,0.0989819,999,,,
Mason Black,30171,SFG,0.5666,0.6466,0.2827,4.00043,8.1606,0.71,0,0.2773,11.3299,48.343,10.6825,5.4361,5.03605,1.38602,3.8144,,0.6214,10.6225,8.43807,3.03,2.78484,1.101,0.219732,0.0789028,0.140829086,0.243297,1.27953,0.291438,0.721604,,,4.05896,0.065439,0.095008,999,,,
Rob Zastryzny,15094,MIL,0.6937,0.6855,0,3.82449,14.0247,0,0,0.262,14.0247,59.401,12.7292,6.4258,5.95971,1.79828,5.0393,,0.587,13.7511,8.82442,3.23384,2.72877,1.154,0.231496,0.0848353,0.146660827,0.236714,1.26694,0.28596,0.743739,,,4.07863,0.0642031,0.134133,999,,,
Hans Crouse,22192,LAA,1.0731,1.1877,0,4.30862,22.9815,0,0,1.9021,22.9815,99.015,20.6839,11.7192,11.0021,3.36807,10.3381,,0.9012,23.7878,9.31576,4.0486,2.30098,1.319,0.240244,0.104409,0.135834962,0.235645,1.34987,0.285646,0.73376,,,4.47144,0.0637582,0.0213779,999,,,
Anthony Gose,5097,CLE,0.4084,0.355,0,3.3673,7.7654,0,0,0.3323,7.7654,32.642,6.1402,3.1479,2.90538,0.870588,3.3455,,0.3205,9.7778,11.3323,3.87739,2.92267,1.009,0.299547,0.102491,0.197055936,0.211906,1.22153,0.287523,0.76665,,,3.52464,0.0633411,0.111363,999,,,
Beau Brieske,26079,DET,1.27,1.397,0,3.93654,27.1111,0,0.425,5.2494,27.1111,114.926,25.5613,12.7691,11.8582,3.39491,8.725,,1.1144,24.4621,8.12062,2.89642,2.80368,1.127,0.212851,0.0759184,0.136932448,0.24324,1.26466,0.287019,0.728571,,,4.08131,0.0631396,0.0832999,748.5300293,,,
Jonathan Hernández,17464,TEX,1.3229,1.3435,0,4.01918,27.1111,0,0,5.3876,27.1111,118.804,25.1531,13.2085,12.1072,2.7563,14.0525,,1.1829,26.6001,8.83037,4.66497,1.89291,0.915,0.223899,0.118283,0.105615973,0.242864,1.44611,0.301794,0.735487,,,4.21446,0.0630662,0.111986,999,,,
Jhonathan Diaz,20298,SEA,0.718,0.7767,0.2964,3.84868,11.0704,0.7,0,0.2735,14.2204,61.106,14.0223,6.664,6.08108,1.50578,4.8728,,0.9569,11.2739,7.13518,3.08396,2.31364,0.953,0.184497,0.0797434,0.104754038,0.253677,1.32873,0.29453,0.728605,,,4.19003,0.0628733,0.0260227,999,,,
Tayler Saucedo,17888,SEA,1.338,1.2965,0,3.51158,26.7901,0,0.461,5.3838,26.7901,114.146,24.4037,11.5191,10.4529,2.49148,10.7884,,1.4326,25.197,8.46481,3.62431,2.33556,0.837,0.220744,0.094514,0.126229577,0.239428,1.31362,0.295168,0.746687,,,3.86567,0.0623846,0.124373,999,,,
Cristian Mena,27974,ARI,0.9321,1.0661,0.8545,4.41311,7.4933,2.16,0,0.2734,17.3676,75.425,17.4991,9.1887,8.51612,2.0378,6.924,,0.7067,14.9116,7.72729,3.58806,2.15361,1.056,0.197701,0.0917998,0.105901226,0.258121,1.40624,0.304088,0.706271,,,4.29546,0.062243,0.10797,749.9099731,,,
Trent Thornton,17948,SEA,1.287,1.348,0,3.88372,26.7901,0,0,5.2762,26.7901,113.469,24.7091,12.4642,11.5606,3.52141,8.9397,,1.1447,25.5472,8.58245,3.00325,2.85772,1.183,0.225147,0.0787854,0.146361552,0.239002,1.25602,0.285103,0.737656,,,4.10005,0.061804,0.124415,750.8300171,,,
Zach Pop,20185,TOR,1.3363,1.3739,0,4.02949,27.5556,0,0,5.6898,27.5556,119.185,27.76,13.4831,12.3372,2.87497,10.1783,,1.3514,22.6685,7.40381,3.32436,2.22714,0.939,0.190196,0.0853992,0.104796745,0.25786,1.37679,0.303063,0.721108,,,4.1355,0.0618035,0.112214,999,,,
Mason Adams,sa3020388,CHW,0.3953,0.5722,0.6205,4.39634,1.4,1.4,0,0,7.98,34.323,8.3712,4.2231,3.89809,1.10567,2.3754,,0.459,5.8184,6.56211,2.67902,2.44944,1.247,0.169519,0.0692072,0.100311726,0.265849,1.34669,0.295773,0.70918,,,4.57775,0.0612934,0.100584,999,,,
Daniel Palencia,27914,CHC,0.9824,1.0004,0,3.94603,20.1605,0,0,0.2739,20.1605,86.786,17.685,9.5388,8.83932,2.29606,9.4692,,1.0683,21.9623,9.80435,4.22722,2.31934,1.025,0.253063,0.10911,0.143952936,0.231939,1.3469,0.295997,0.735823,,,4.03906,0.0611785,0.0294801,999,,,
