Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Tommy Nance,19178,SDP,0.298142,0.194307,0,4.12293,8,0,0,0.3241,5.3918,23.02,4.83307,2.66,2.47,0.610981,2.17157,0.1179,0.34443,5.23242,8.73397,3.62479,2.40951,1.01985,0.227299,0.0943342,0.132964782,0.235714,1.29913,0.287989,0.70653,,,4.08636,0.018539,-0.0451437,999,,,
Lyon Richardson,24581,CIN,0.571834,0.643182,0.28546,4.84965,10,1,0,0.3428,12.1555,53.34,12.2805,7.03,6.55,1.63721,5.16838,0.269752,0.645688,10.4324,7.72423,3.82669,2.01852,1.2122,0.195584,0.0968949,0.098689035,0.258395,1.43547,0.30018,0.687406,,,4.6236,0.0183906,-0.0444059,999,,,
Darren McCaughan,20038,CLE,0.344184,0.361834,0,4.46599,11,0,0,0.409,7.25483,30.94,7.16929,3.88,3.6,1.038,2.02989,0.261785,0.406531,6.18658,7.67478,2.51819,3.04774,1.28769,0.199954,0.0656074,0.134346746,0.251522,1.26801,0.288138,0.686702,,,4.31622,0.0177301,-0.0425858,999,,,
Seth Johnson,sa3011342,BAL,0.236924,0.189894,0,4.35617,7,0,0,0,4.64858,20.04,4.4126,2.42,2.25,0.56729,1.80097,0.155055,0.238506,4.6105,8.92628,3.48683,2.56,1.09832,0.230065,0.089869,0.140195943,0.245137,1.33666,0.299882,0.700003,,,4.07326,0.0175748,0.0588067,999,,,
Dylan Dodd,29928,ATL,0.304704,0.326383,0.319652,5.57555,1,1,0,0,4.891,21.46,5.79028,3.25,3.03,0.873361,1.35259,0.0162308,0.141027,3.23377,5.9505,2.48891,2.3908,1.60708,0.150688,0.0630282,0.087659918,0.290001,1.46041,0.310035,0.657561,,,5.06937,0.0173012,0.00690913,999,,,
Adam Kloffenstein,sa3008578,STL,0.228217,0.154668,0,3.97338,6,0,0,0,4.05448,17.44,3.62359,1.93,1.79,0.394842,1.74565,0.16314,0.285458,3.77454,8.3786,3.87493,2.16226,0.876458,0.21643,0.100095,0.116335802,0.235162,1.32427,0.287268,0.71406,,,4.06116,0.0171803,0.00525094,999,,,
John McMillon,27942,KCR,0.701764,0.584296,0,4.35163,20,0,0,0.3495,12.9882,56.64,11.1978,6.75,6.28,1.59273,6.74579,0.264819,0.807046,13.974,9.6831,4.67439,2.07152,1.10366,0.246717,0.119099,0.127617531,0.228121,1.38153,0.286544,0.712343,,,4.34114,0.0171775,-0.0347907,713.1099854,,,
Victor González,16408,NYY,1.25513,0.635681,0,4.06203,32,0,0,5.6263,19.9851,85.8,19.4727,9.78,9.02,1.99901,7.4045,0.420017,1.11882,15.0745,6.78857,3.33451,2.03585,0.900225,0.175693,0.0862995,0.089393519,0.251986,1.34486,0.290245,0.710058,,,4.22543,0.0168448,0.026254,999,,,
Penn Murfee,25174,HOU,0.278516,0.159852,0,4.25518,7,0,0,0.3712,5.07616,21.54,4.61497,2.58,2.4,0.684996,1.74427,0.114129,0.307449,5.05171,8.95664,3.09259,2.89617,1.21449,0.234527,0.0809784,0.15354839,0.236808,1.25277,0.285784,0.699828,,,4.13069,0.0163383,-0.0451003,999,,,
Gavin Hollowell,25427,ARI,0.452302,0.418252,0,4.58356,13,0,0,0.3188,9.36608,40.39,8.88951,5.13,4.77,1.319,3.473,0.227621,0.605671,8.81923,8.47453,3.33725,2.53937,1.26745,0.218352,0.0859866,0.132365383,0.244814,1.31992,0.289248,0.687768,,,4.40817,0.0162912,-0.0399835,999,,,
Dallas Keuchel,9434,SEA,0.252137,0.384725,0.277522,5.01589,1,1,0,0,4.719,20.64,5.20592,2.83,2.63,0.67237,1.68198,0.016269,0.172465,2.82397,5.38584,3.20784,1.67896,1.28233,0.13682,0.0814913,0.055329189,0.277124,1.45961,0.29652,0.682392,,,4.98855,0.0157075,0.00690913,999,,,
Jaden Hill,sa3019731,COL,0.302015,0.291938,0,4.70584,9,0,0,0,6.5408,28.65,6.56738,3.7,3.42,0.822424,2.61762,0.150194,0.428786,6.40071,8.80723,3.60179,2.44524,1.13164,0.22341,0.0913654,0.132045001,0.256502,1.40426,0.312558,0.682757,,,4.22891,0.0154313,-0.0425328,999,,,
Kirby Snead,19179,SEA,0.20015,0.155724,0,4.06806,6,0,0,0.3384,3.69463,15.87,3.53839,1.81,1.67,0.321558,1.42773,0.104296,0.191378,3.06948,7.47714,3.47789,2.14991,0.783303,0.193414,0.0899639,0.103450023,0.248292,1.34414,0.296213,0.698884,,,3.93877,0.0153614,0.00525094,999,,,
Kenny Rosenberg,20009,LAA,0.480535,0.510528,0.413173,4.90491,5,1,0,0.3541,9.26623,40.23,9.36775,5.42,5.05,1.52505,3.43031,0.160015,0.385628,7.98532,7.75589,3.33175,2.32787,1.48123,0.198492,0.0852675,0.113224089,0.257257,1.38115,0.29151,0.691932,,,4.80568,0.0149984,0.010361,999,,,
Alex Faedo,19874,DET,0.919008,0.881418,0,4.53117,27,0,0,0.348,18.0549,76.95,17.1638,9.84,9.09,2.90967,5.86281,0.387048,0.838735,16.2602,8.10536,2.92248,2.77345,1.45041,0.211309,0.0761899,0.135118932,0.24433,1.27536,0.279063,0.695751,,,4.56159,0.0143137,-0.0799831,712.8900146,,,
Tyler Kinley,18297,COL,1.20488,1.21237,0,4.93109,36,0,7.702,4.4735,26.0815,113.91,26.0911,15.39,14.29,4.08045,9.9881,0.413628,1.41069,26.318,9.08161,3.44662,2.63493,1.40805,0.231042,0.0876841,0.143357627,0.254519,1.38333,0.305225,0.681314,,,4.48107,0.0142072,-0.172776,461.480011,,,
Brad Boxberger,10133,,0.881104,1.01489,0,4.46848,16,0,0,0,15.5288,66.75,14.3924,8.29,7.71,2.08969,6.2184,0.295594,0.914855,14.1946,8.22674,3.60399,2.28267,1.21112,0.212653,0.0931596,0.119493216,0.241415,1.32726,0.283914,0.696671,,,4.45353,0.0139014,0.0210082,999,,,
Tucker Davidson,19871,BAL,0.204438,0.158178,0,4.22387,6,0,0,0.3828,3.98449,17.25,3.86728,2.02,1.87,0.370622,1.61794,0.107368,0.187815,3.40367,7.68807,3.65453,2.10371,0.837144,0.197314,0.0937936,0.10352087,0.250403,1.37664,0.29963,0.69774,,,4.01456,0.0136277,0.00525094,999,,,
Ben Heller,15100,PIT,0.354615,0.326884,0,4.53183,11,0,0,0.3483,6.85153,29.88,6.36695,3.7,3.45,0.844902,2.97048,0.164589,0.57323,7.1022,9.32927,3.90194,2.39093,1.10984,0.237691,0.0994136,0.13827727,0.241756,1.36282,0.300288,0.691322,,,4.2358,0.0131851,-0.0425858,999,,,
Adam Cimber,15288,LAA,0.850166,0.673328,0,4.58292,24,0,0,0.3541,15.3374,65.96,16.3596,8.38,7.81,1.8201,3.95926,0.299127,1.15743,10.0756,5.91236,2.3233,2.54481,1.06803,0.152753,0.0600252,0.092727683,0.268881,1.32479,0.297042,0.671827,,,4.38391,0.013107,-0.0321844,999,,,
Brent Honeywell,16466,PIT,0.287956,0.284597,0,4.7771,9,0,0,0.3483,5.9534,25.75,6.12656,3.39,3.16,0.806251,1.9126,0.128702,0.31866,4.72377,7.14111,2.89135,2.46982,1.21884,0.183447,0.0742756,0.109171756,0.260497,1.35035,0.295758,0.672776,,,4.45222,0.0120937,0.00787641,750.9199829,,,
Jose Cuas,17701,CHC,0.152204,0.105401,0,4.35784,4,0,0,0.3494,2.85004,12.42,2.68458,1.49,1.38,0.305156,1.22203,0.0600135,0.223551,2.85522,9.01638,3.85899,2.33646,0.963638,0.229889,0.098392,0.131497093,0.244622,1.37072,0.304507,0.69455,,,4.06415,0.0117315,0.0563986,999,,,
Kent Emanuel,15849,MIA,0.381701,0.402439,0,4.95665,12,0,0,0.3474,7.66244,33.72,8.87697,4.55,4.22,0.911293,2.29116,0.197356,0.357085,5.99201,7.03799,2.69111,2.61528,1.07037,0.177699,0.0679466,0.109752513,0.285692,1.45752,0.32959,0.669017,,,4.17316,0.0101616,-0.0927388,999,,,
Ian Gibaut,17871,CIN,0.22168,0.185912,0,4.63645,7,0,0,0.3428,4.58109,19.88,4.50512,2.53,2.36,0.594871,1.76675,0.0872494,0.2723,4.34877,8.54358,3.47095,2.46145,1.16868,0.218751,0.0888707,0.129880406,0.252516,1.36908,0.303183,0.687964,,,4.27905,0.0101176,-0.0451003,750.2600098,,,
Wilking Rodríguez,8801,STL,0.368737,0.278471,0,4.52418,10,0,0,0,6.54483,28.27,6.16308,3.53,3.29,0.830866,2.63685,0.151157,0.380826,5.98786,8.23409,3.62601,2.27084,1.14255,0.21181,0.0932736,0.118536212,0.24406,1.34456,0.289266,0.690078,,,4.358,0.0100338,-0.0425619,999,,,
Freddy Tarnok,23324,PHI,0.473925,0.330868,0,4.42433,13,0,0,0.3217,7.48587,32.24,6.78675,3.98,3.68,1.05551,3.07661,0.197769,0.425414,7.05548,8.48255,3.6989,2.29326,1.26901,0.218842,0.0954283,0.12341395,0.23616,1.3176,0.277852,0.701599,,,4.50567,0.00993777,-0.0426225,999,,,
Michael Petersen,20827,LAD,0.921775,0.380052,0,4.38791,20,0,0,0,13.209,57.48,11.3396,6.93,6.44,1.71042,6.66034,0.369261,1.01586,14.3634,9.78652,4.53804,2.15655,1.16539,0.249885,0.115872,0.134012438,0.227685,1.3627,0.285478,0.709368,,,4.40619,0.00993137,-0.0347907,999,,,
Jeff Brigham,16631,MIN,0.27393,0.243487,0,4.93016,8,0,0,0.3491,5.60428,24.56,5.42104,3.31,3.07,0.850799,2.30274,0.108041,0.374833,5.79323,9.30343,3.69801,2.5158,1.36631,0.235881,0.0937598,0.142120734,0.247735,1.37819,0.299916,0.675648,,,4.49367,0.00981398,0.00787682,999,,,
Michael Kopech,17282,CHW,1.1031,1.09977,0,4.44967,38,0,14.778,1.5988,25.121,108.9,20.9453,13.32,12.42,3.33109,12.7165,0.56306,1.9288,26.5994,9.52966,4.55589,2.09173,1.19342,0.244255,0.116772,0.127483115,0.22222,1.33999,0.273835,0.701483,,,4.50932,0.00922011,-0.019085,402.519989,,,
Matt Festa,19330,NYM,0.135391,0.111674,0,4.30887,4,0,0,0.3773,2.71533,11.56,2.4101,1.4,1.3,0.397727,1.03735,0.0595912,0.157133,2.81388,9.32663,3.43831,2.71256,1.31827,0.243415,0.0897362,0.153678894,0.232511,1.26962,0.281297,0.708306,,,4.30552,0.00902785,0.0563986,999,,,
Jack Leiter,30146,TEX,0.442304,0.448159,0.32875,4.88879,4,1,0,0.3406,7.7872,33.71,7.2207,4.53,4.23,1.33983,3.33485,0.0819967,0.435738,7.4828,8.64819,3.85423,2.24382,1.54849,0.221976,0.0989276,0.123048045,0.241177,1.3555,0.278493,0.694204,,,4.92172,0.00895331,-0.0412019,999,,,
Jonathan Hernández,17464,TEX,1.21636,0.827196,0,4.34181,34,0,0,6.8006,21.0396,91.26,19.7269,10.9,10.15,2.35706,9.3236,0.47721,1.24608,19.3898,8.29429,3.98831,2.07965,1.00827,0.212468,0.102165,0.110302933,0.244477,1.38075,0.294687,0.704857,,,4.27454,0.00880002,-0.0243337,999,,,
Ryder Ryan,19891,PIT,0.575184,0.546696,0,4.71871,18,0,0,0.3483,11.482,50.14,11.2721,6.46,6.02,1.34419,4.69221,0.255662,0.780683,10.1055,7.92106,3.67794,2.15367,1.05363,0.201545,0.0935822,0.107962906,0.252357,1.39038,0.298875,0.674904,,,4.34585,0.00879897,-0.0374084,999,,,
Matt Foster,19647,CHW,0.226784,0.234773,0,4.59278,8,0,0,0.3299,5.38889,23.03,5.31114,2.96,2.75,0.814794,1.65505,0.093679,0.228219,4.67793,7.81262,2.7641,2.82646,1.36079,0.203123,0.0718648,0.131258413,0.251156,1.29269,0.287233,0.687701,,,4.43209,0.00875356,-0.0451437,999,,,
Naoyuki Uwasawa,33828,BOS,0.908433,1.162,0.573248,5.26697,13,2,0,0.3453,19.5482,86.61,20.9062,12.29,11.44,2.86522,8.00655,0.34725,1.02226,14.825,6.82542,3.68621,1.85161,1.31915,0.17117,0.0924437,0.078725807,0.269475,1.47905,0.301231,0.667542,,,4.92852,0.00810883,-0.0835719,999,,,
Yunior Marte,14416,PHI,1.10032,0.802736,0,4.56097,31,0,0,2.359,18.7263,81.24,18.5173,10.23,9.49,2.29281,7.26868,0.396996,1.11873,15.4526,7.42663,3.49339,2.12591,1.10195,0.190209,0.0894717,0.100737177,0.254175,1.37699,0.294416,0.689048,,,4.43925,0.0080567,-0.0269538,999,,,
Steven Wilson,20353,CHW,1.04427,1.01648,0,4.35971,35,0,1.081,7.6374,23.1002,98.1,19.1882,11.99,11.19,3.77534,9.573,0.450735,1.41657,22.7405,8.85987,3.72971,2.37548,1.4709,0.231809,0.0975841,0.134225167,0.220274,1.24506,0.25436,0.714405,,,4.7372,0.00790343,-0.021706,711.0800171,,,
Stephen Jones,sa3009935,COL,0.233512,0.232032,0,4.84737,7,0,0,0,5.08729,22.42,5.20524,2.95,2.74,0.615695,2.09663,0.110506,0.334158,4.63717,8.20369,3.70919,2.21172,1.08923,0.206832,0.0935163,0.113315605,0.260403,1.43532,0.311444,0.675767,,,4.33797,0.00762624,-0.0451003,999,,,
Jackson Wolf,29832,SDP,0.785325,0.708869,0.282898,4.62559,14,1,0,0.3241,17.2194,73.78,16.4357,9.5,8.85,2.69067,6.16375,0.383505,0.743248,15.0966,7.8905,3.22158,2.44926,1.40632,0.204617,0.0835423,0.121074736,0.245775,1.31244,0.280021,0.695577,,,4.63549,0.0073,-0.0848966,999,,,
Trevor Kelley,18454,SEA,0.268332,0.22518,0,4.38474,8,0,0,0.3384,4.92618,21.06,4.59259,2.59,2.4,0.710782,1.74319,0.132252,0.261196,4.39566,8.03076,3.18476,2.52162,1.29858,0.208721,0.0827724,0.125948489,0.24101,1.28614,0.278282,0.701367,,,4.46599,0.00712512,-0.0451437,999,,,
Luis F. Ortiz,16942,PHI,0.738514,0.543646,0,4.622,21,0,0,0.3217,12.4816,53.87,12.6558,6.91,6.41,1.74498,4.10957,0.329639,0.710276,10.8109,7.79532,2.96325,2.63066,1.25824,0.200685,0.0762868,0.12439806,0.258017,1.34321,0.298973,0.688109,,,4.39786,0.00661768,-0.0877908,750.7399902,,,
Michael Mercado,sa3005024,PHI,0.474358,0.32756,0,4.37624,13,0,0,0,7.48587,31.95,6.79759,3.93,3.64,1.1898,2.76325,0.232535,0.387442,7.5285,9.05125,3.32216,2.72451,1.43045,0.235634,0.0864868,0.149147063,0.236033,1.27719,0.279259,0.713205,,,4.4717,0.0063873,-0.0426225,999,,,
Max Castillo,21956,PHI,0.28579,0.206584,0,4.55789,8,0,0,0.3217,4.99573,21.5,4.93343,2.72,2.53,0.674318,1.71106,0.156148,0.246675,4.14979,7.47601,3.08254,2.42528,1.21481,0.193014,0.0795842,0.113429397,0.252449,1.33003,0.289378,0.688453,,,4.42326,0.00637039,-0.0451437,999,,,
Josh Maciejewski,21310,NYY,0.158488,0.078175,0,4.06263,4,0,0,0.3527,2.54761,10.81,2.33544,1.24,1.15,0.321768,0.913029,0.0742259,0.112617,2.33,8.23124,3.22548,2.55194,1.13672,0.215541,0.0844615,0.131079629,0.238691,1.2751,0.28232,0.717825,,,4.17476,0.00615294,0.0563986,999,,,
Justin Lawrence,17639,COL,1.10381,1.14089,0,4.959,34,0,5.911,5.1773,24.628,110.99,25.7537,14.58,13.57,2.36373,12.5574,0.526732,1.77426,22.8395,8.34644,4.58896,1.81881,0.863797,0.20578,0.11314,0.092640005,0.266441,1.5556,0.327339,0.677996,,,4.29295,0.00565215,-0.22545,374.4599915,,,
Austin Davis,17117,SDP,0.184243,0.125509,0,4.36711,5,0,0,0.3241,3.42103,14.88,2.99967,1.78,1.66,0.420965,1.67638,0.0964972,0.220525,3.59128,9.4479,4.4102,2.14228,1.10747,0.24135,0.11266,0.128689535,0.231044,1.36685,0.287453,0.708652,,,4.31782,0.00503091,-0.0476211,999,,,
Glenn Otto,21366,SDP,0.335337,0.230919,0,4.37448,9,0,0,0.3241,6.04872,26.11,5.31198,3.16,2.94,0.76269,2.7546,0.140717,0.425478,5.76158,8.57276,4.09861,2.09163,1.13482,0.220666,0.1055,0.115166128,0.231661,1.3336,0.2773,0.701058,,,4.46558,0.00485062,0.00787641,999,,,
Jacob Barnes,12323,WSN,0.713371,1.03538,0,4.73861,29,0,0,3.6857,18.5181,80.23,18.9109,10.48,9.75,2.33903,6.47328,0.347369,0.982407,14.8459,7.21527,3.14609,2.29341,1.13679,0.185041,0.080684,0.104357451,0.259857,1.37078,0.298113,0.674107,,,4.40072,0.00445184,-0.0269452,999,,,
David Buchanan,11176,PHI,0.145003,0.0996571,0,4.28766,4,0,0,0.3217,2.49786,10.67,2.51359,1.29,1.19,0.28861,0.755152,0.080125,0.133233,1.77226,6.38558,2.72087,2.34689,1.03988,0.166097,0.0707734,0.09532389,0.256971,1.30862,0.288182,0.690736,,,4.30423,0.00413328,0.00262519,999,,,
Kyle Leahy,24763,STL,1.01686,0.855706,0,4.93086,29,0,0,2.6081,19.384,85.87,20.5032,11.41,10.62,2.34058,8.01981,0.477801,0.99962,16.2553,7.54735,3.7236,2.0269,1.08673,0.189302,0.0933948,0.095906973,0.266794,1.47147,0.31178,0.677845,,,4.44266,0.00321108,-0.130302,999,,,
Chris Stratton,13761,KCR,1.05673,1.00997,0,4.90969,32,0,0.571,5.4075,21.0624,92.56,22.2995,12.37,11.49,2.69279,8.02101,0.327287,0.966805,17.9471,7.66882,3.42739,2.23751,1.15063,0.193897,0.0866574,0.107239358,0.266829,1.43955,0.311552,0.676086,,,4.39224,0.003136,-0.127735,750.8900146,,,
Eduardo Salazar,23135,WSN,0.271566,0.394995,0,4.68026,11,0,0,0.3544,6.38426,28.01,6.55725,3.57,3.32,0.672113,2.48742,0.220101,0.450541,4.62828,6.52457,3.50655,1.86068,0.947488,0.165237,0.0888046,0.076432303,0.261536,1.41671,0.297655,0.675575,,,4.45347,0.00310375,-0.095324,999,,,
Connor Brogdon,21205,LAD,0.185595,0.0771223,0,4.44801,4,0,0,0.3541,2.79226,11.83,2.62256,1.49,1.38,0.430998,0.892321,0.0549894,0.133466,2.46086,7.93183,2.87612,2.75782,1.38919,0.208019,0.0754286,0.132589996,0.242735,1.25879,0.27698,0.695481,,,4.5003,0.00285162,0.0563986,999,,,
Rafael Montero,12760,HOU,1.25944,0.873042,0,4.97947,34,0,0,7.5328,23.0266,100.7,23.8682,13.68,12.74,3.08261,8.48852,0.348915,1.51451,20.9406,8.1847,3.31776,2.46694,1.20485,0.207951,0.0842951,0.123655505,0.263165,1.40519,0.311752,0.666049,,,4.37897,0.00199365,-0.228101,747.2299805,,,
JT Brubaker,17578,NYY,0.335355,0.197017,0,4.66319,9,0,0,0.3527,5.73213,24.89,5.87467,3.23,2.97,0.85986,1.90396,0.126976,0.391368,5.33661,8.379,2.98941,2.80289,1.35006,0.214408,0.0764951,0.137912616,0.260002,1.35702,0.305815,0.691825,,,4.44361,0.00156358,0.00787641,999,,,
Janson Junk,23301,MIL,0.54984,0.491825,0,4.68082,16,0,0,0.3405,10.4982,45.42,10.4825,5.87,5.46,1.46555,3.69818,0.295519,0.488289,8.42564,7.22324,3.17042,2.27832,1.25641,0.185505,0.0814218,0.104083277,0.254222,1.35077,0.287691,0.685195,,,4.56021,0.00153892,-0.0902874,999,,,
Cole Winn,22113,TEX,0.657258,0.442452,0,4.37309,18,0,0,0.3406,10.7841,46.89,9.45641,5.61,5.24,1.26374,5.31088,0.243262,0.655004,10.0226,8.36444,4.43224,1.88718,1.05466,0.213747,0.113262,0.100484528,0.231072,1.36935,0.276427,0.704512,,,4.47849,0.00107418,-0.0374084,999,,,
Brooks Kriske,21189,CIN,0.586426,0.473677,0,4.51893,18,0,0,0,10.695,46.62,9.03074,5.76,5.37,1.55318,5.74207,0.302992,0.60874,12.4495,10.4764,4.83203,2.16811,1.30703,0.267041,0.123168,0.143873751,0.224259,1.38128,0.28468,0.715396,,,4.49549,0.00085521,-0.0374084,999,,,
Vinny Nittoli,16754,OAK,0.761708,0.997251,0,4.66906,29,0,0,3.5573,20.1818,87.27,19.1153,11.32,10.47,3.10015,7.73506,0.519607,1.23218,20.3672,9.08268,3.44942,2.6331,1.3825,0.233382,0.0886337,0.14474801,0.244121,1.33043,0.292059,0.689927,,,4.46576,0.000580288,-0.0773741,999,,,
Ben Casparius,sa3017886,LAD,0.139069,0.0580212,0,4.49745,3,0,0,0,2.14122,9.22,1.8686,1.15,1.07,0.330522,0.949864,0.0596453,0.120773,2.25183,9.46492,3.99249,2.37068,1.38926,0.244233,0.103022,0.14121066,0.229294,1.31629,0.276284,0.708257,,,4.55765,0.000512281,0.00262547,999,,,
Evan Justice,30008,COL,0.548762,0.509874,0,4.59106,16,0,0,0.3188,11.5464,51.02,10.7928,6.35,5.89,1.35315,5.94759,0.258047,0.72621,11.5478,9.0011,4.63595,1.94159,1.05474,0.226338,0.116574,0.109764375,0.243376,1.44984,0.300193,0.699879,,,4.41149,0.000163921,0.0157536,999,,,
Nick Ramirez,12575,LAD,0.362563,0.15257,0,4.48628,8,0,0,0.3541,5.39645,23.18,5.62276,2.91,2.69,0.653283,1.67019,0.10944,0.20302,3.8007,6.33867,2.78548,2.27561,1.08952,0.163965,0.0720532,0.091911599,0.263895,1.35143,0.294875,0.68716,,,4.36074,5.12723E-05,-0.0451437,999,,,
Brandon Hughes,23460,ARI,0.599817,0.448691,0,4.56744,16,0,0,0.3351,10.0691,43.48,9.69931,5.49,5.11,1.43221,3.77913,0.230467,0.507899,9.04078,8.08087,3.37788,2.39229,1.28014,0.20793,0.0869165,0.121013202,0.247476,1.3386,0.287852,0.696261,,,4.48485,-8.15434E-05,0.013127,999,,,
Austin Voth,15047,SEA,1.10081,1.00893,0,4.74971,34,0,0,6.5276,20.597,88.69,20.4684,11.72,10.87,3.35837,6.73927,0.46133,1.12453,18.8419,8.23306,2.94477,2.79583,1.46746,0.212446,0.0759869,0.136459321,0.253239,1.32095,0.29185,0.688159,,,4.5897,-0.000293308,-0.127778,999,,,
Adam Kolarek,10843,LAA,0.107555,0.0791915,0,4.23466,3,0,0,0.3541,1.95529,8.58,1.93617,0.99,0.92,0.175741,0.889346,0.0455514,0.125279,1.55949,7.17815,4.09356,1.75352,0.808919,0.181759,0.103653,0.078105211,0.255925,1.44506,0.301953,0.711584,,,4.28425,-0.000723538,0.00262547,999,,,
Yohan Ramírez,19444,LAD,1.63922,0.657427,0,4.23073,35,0,0,6.3304,22.9747,99.51,20.2881,11.62,10.8,2.66858,10.3001,0.556561,2.34316,21.0152,8.23237,4.03492,2.04028,1.04538,0.211187,0.103509,0.107678138,0.233554,1.33138,0.278864,0.706393,,,4.48573,-0.000836104,-0.021706,999,,,
Emmanuel Ramirez,17304,MIA,0.845896,0.899096,0,5.10122,26,0,0,0.3474,17.9604,79.03,18.1559,10.97,10.18,2.76619,7.38798,0.495251,0.847273,17.7191,8.87906,3.70213,2.39836,1.38614,0.224207,0.0934832,0.130723573,0.256458,1.42223,0.3059,0.672499,,,4.55887,-0.000998972,-0.182946,999,,,
Rico Garcia,20023,WSN,0.149025,0.217674,0,4.73965,6,0,0,0.3544,4.0446,17.65,3.76568,2.29,2.13,0.61685,1.81833,0.124797,0.204777,4.14583,9.22526,4.04612,2.28002,1.37261,0.234891,0.103021,0.131869927,0.240974,1.38061,0.289835,0.697821,,,4.58742,-0.00128389,0.00525094,999,,,
Anthony Veneziano,27453,KCR,1.05961,1.10764,0.284295,4.76814,24,1,0,0.3495,26.6708,117.16,27.3484,15.21,14.13,3.15691,10.9524,0.603444,1.38747,21.2575,7.1733,3.69586,1.9409,1.0653,0.18144,0.0934822,0.087957568,0.260908,1.43606,0.300868,0.681524,,,4.48694,-0.00139787,-0.0713312,999,,,
Casey Legumina,25921,CIN,0.51323,0.423639,0,4.65048,16,0,0,0.3428,9.38612,40.51,9.30249,5.21,4.85,1.37073,3.27093,0.235699,0.487086,8.21976,7.88162,3.13637,2.51297,1.31434,0.202907,0.0807438,0.122163095,0.253115,1.33958,0.292022,0.691115,,,4.50238,-0.00162823,-0.0400241,999,,,
Gus Varland,24737,LAD,0.668644,0.301173,0,4.74694,15,0,0,0.3541,9.95379,43.49,9.83644,5.66,5.25,1.35017,4.03814,0.243581,0.622388,8.92536,8.07012,3.6512,2.21026,1.2208,0.205228,0.0928522,0.112375647,0.253324,1.3939,0.297201,0.685443,,,4.52889,-0.00243544,-0.0902468,750.3699951,,,
J.P. Feyereisen,16610,LAD,1.31729,0.549791,0,4.45177,28,0,0,2.4082,18.4174,78.76,16.5167,9.8,9.11,2.688,7.4736,0.290789,0.86593,15.6749,7.65981,3.65211,2.09737,1.31354,0.199021,0.0948908,0.104129918,0.234544,1.30259,0.265643,0.701549,,,4.7078,-0.00248465,-0.079998,999,,,
Patrick Corbin,9323,WSN,2.63064,6.88627,5.56543,5.92035,14,14,0,0,74.2,329.72,89.6115,52.56,48.81,13.7756,23.8935,0.252557,2.2303,47.4541,5.75589,2.89813,1.98607,1.6709,0.143922,0.072466,0.071456328,0.295167,1.52972,0.312897,0.646843,,,5.34487,-0.00365572,-0.678512,641.3900146,,,
Shintaro Fujinami,31839,NYM,0.325593,0.292985,0,4.72038,10,0,0,0.3773,5.68174,25.31,5.12832,3.19,2.98,0.641414,3.29197,0.120519,0.428604,5.78493,9.16345,5.21455,1.75729,1.01601,0.228563,0.130066,0.098497137,0.237538,1.48199,0.29591,0.695303,,,4.54996,-0.00477307,0.00787608,741.6900024,,,
Nick Anderson,18337,KCR,1.17463,1.11507,0,4.92094,35,0,1.141,8.0911,23.081,100.11,24.2392,13.59,12.62,3.56701,7.14081,0.445182,1.09105,18.9868,7.40355,2.78443,2.65891,1.39089,0.189659,0.0713296,0.118329577,0.263819,1.35956,0.298195,0.674216,,,4.58801,-0.00508285,-0.228151,622.6699829,,,
Jalen Beeks,17192,COL,1.19566,1.18392,0,4.84137,36,0,2.687,5.8267,26.0815,114.76,27.3364,15.13,14.03,3.49539,10.2295,0.543774,1.40577,23.9075,8.24983,3.52992,2.33712,1.20616,0.208326,0.0891381,0.11918807,0.265081,1.44033,0.31485,0.686694,,,4.4015,-0.00525572,-0.172776,999,,,
Owen White,22273,TEX,0.443075,0.294221,0,4.26759,12,0,0,0.3406,6.93835,29.73,6.35445,3.54,3.29,0.891084,2.70075,0.178998,0.42061,5.57059,7.22583,3.50325,2.06261,1.15586,0.187373,0.0908426,0.096530229,0.238811,1.30509,0.271176,0.706381,,,4.56767,-0.00528871,-0.0426056,750.9199829,,,
Justin Armbruester,sa3017548,BAL,0.273034,0.231949,0,4.67563,8,0,0,0,5.31266,23.02,4.97633,2.96,2.76,0.839747,2.08109,0.187003,0.333813,4.9568,8.39715,3.52551,2.38183,1.42259,0.215326,0.0904036,0.12492203,0.24151,1.32842,0.279338,0.69663,,,4.70671,-0.00539996,-0.0451437,999,,,
Lucas Sims,13470,CIN,1.17757,0.967697,0,4.62915,36,0,1.226,8.0624,22.475,97.45,18.8317,12.38,11.56,3.71309,10.9683,0.403425,1.72452,26.4053,10.5739,4.39222,2.40741,1.48689,0.270962,0.112553,0.158409126,0.222185,1.32592,0.276702,0.708082,,,4.64647,-0.00549086,-0.0748169,623.1300049,,,
Tim Hill,16814,,0.138733,0.147399,0,4.5694,5,0,0,0.3299,3.36806,14.77,3.7426,1.85,1.71,0.319089,1.15122,0.0739845,0.213915,1.87021,4.99752,3.07624,1.62455,0.852659,0.126622,0.077943,0.048679471,0.279197,1.45301,0.305246,0.684451,,,4.49123,-0.00594026,-0.0476211,750.9500122,,,
